BPS code,Area Name,postal code
3201090,CARINGIN,16736
3201090,CARINGIN,16737
3201090,CARINGIN,16738
3201090,CARINGIN,16739
3201081,CIGOMBONG,16741
3201081,CIGOMBONG,16742
3201081,CIGOMBONG,16743
3201081,CIGOMBONG,16744
3201081,CIGOMBONG,16745
3201081,CIGOMBONG,16746
3201081,CIGOMBONG,16747
3201081,CIGOMBONG,16748
3201081,CIGOMBONG,16749
3201110,CISARUA,16751
3201110,CISARUA,16752
3201110,CISARUA,16753
3201110,CISARUA,16754
3201110,CISARUA,16755
3201110,CISARUA,16756
3201110,CISARUA,16757
3201110,CISARUA,16758
3201110,CISARUA,16759
3201120,MEGAMENDUNG,16771
3201120,MEGAMENDUNG,16772
3201120,MEGAMENDUNG,16773
3201120,MEGAMENDUNG,16774
3201120,MEGAMENDUNG,16775
3201120,MEGAMENDUNG,16776
3201120,MEGAMENDUNG,16777
3201120,MEGAMENDUNG,16778
3201120,MEGAMENDUNG,16779
3201080,CIJERUK,16781
3201080,CIJERUK,16782
3201080,CIJERUK,16783
3201080,CIJERUK,16784
3201080,CIJERUK,16785
3201080,CIJERUK,16786
3201080,CIJERUK,16787
3201080,CIJERUK,16788
3201080,CIJERUK,16789
3201,BOGOR,16800
3201200,CITEUREUP,16811
3201200,CITEUREUP,16812
3201200,CITEUREUP,16813
3201200,CITEUREUP,16814
3201200,CITEUREUP,16815
3201200,CITEUREUP,16816
3201200,CITEUREUP,16817
3201200,CITEUREUP,16818
3201200,CITEUREUP,16819
3201180,CILEUNGSI,16821
3201180,CILEUNGSI,16822
3201180,CILEUNGSI,16823
3201180,CILEUNGSI,16824
3201180,CILEUNGSI,16825
3201180,CILEUNGSI,16826
3201180,CILEUNGSI,16827
3201180,CILEUNGSI,16828
3201180,CILEUNGSI,16829
3201170,JONGGOL,16831
3201170,JONGGOL,16832
3201170,JONGGOL,16833
3201170,JONGGOL,16834
3201170,JONGGOL,16835
3201170,JONGGOL,16836
3201170,JONGGOL,16837
3201170,JONGGOL,16838
3201170,JONGGOL,16839
3201160,CARIU,16841
3201160,CARIU,16842
3201160,CARIU,16843
3201160,CARIU,16844
3201160,CARIU,16845
3201160,CARIU,16846
3201160,CARIU,16847
3201160,CARIU,16848
3201160,CARIU,16849
3201161,TANJUNGSARI,16851
3201071,TAMANSARI,16852
3201161,TANJUNGSARI,16852
3201161,TANJUNGSARI,16853
3201161,TANJUNGSARI,16854
3201161,TANJUNGSARI,16855
3201161,TANJUNGSARI,16856
3201161,TANJUNGSARI,16857
3201161,TANJUNGSARI,16858
3201161,TANJUNGSARI,16859
3201140,BABAKAN MADANG,16861
3201140,BABAKAN MADANG,16862
3201140,BABAKAN MADANG,16863
3201140,BABAKAN MADANG,16864
3201140,BABAKAN MADANG,16865
3201140,BABAKAN MADANG,16866
3201140,BABAKAN MADANG,16867
3201140,BABAKAN MADANG,16868
3201140,BABAKAN MADANG,16869
3201181,KELAPA NUNGGAL,16871
3201181,KELAPA NUNGGAL,16872
3201181,KELAPA NUNGGAL,16873
3201181,KELAPA NUNGGAL,16874
3201181,KELAPA NUNGGAL,16875
3201181,KELAPA NUNGGAL,16876
3201181,KELAPA NUNGGAL,16877
3201181,KELAPA NUNGGAL,16878
3201181,KELAPA NUNGGAL,16879
3201150,SUKAMAKMUR,16881
3201150,SUKAMAKMUR,16882
3201150,SUKAMAKMUR,16883
3201150,SUKAMAKMUR,16884
3201150,SUKAMAKMUR,16885
3201150,SUKAMAKMUR,16886
3201150,SUKAMAKMUR,16887
3201150,SUKAMAKMUR,16888
3201150,SUKAMAKMUR,16889
3201,BOGOR,16900
3201210,CIBINONG,16911
3201210,CIBINONG,16912
3201210,CIBINONG,16913
3201210,CIBINONG,16914
3201210,CIBINONG,16915
3201210,CIBINONG,16916
3201210,CIBINONG,16917
3201210,CIBINONG,16919
3201220,BOJONG GEDE,16921
3201220,BOJONG GEDE,16922
3201220,BOJONG GEDE,16923
3201220,BOJONG GEDE,16924
3201220,BOJONG GEDE,16925
3201220,BOJONG GEDE,16926
3201220,BOJONG GEDE,16927
3201220,BOJONG GEDE,16928
3201220,BOJONG GEDE,16929
3201221,TAJUR HALANG,16931
3201221,TAJUR HALANG,16932
3201221,TAJUR HALANG,16933
3201221,TAJUR HALANG,16934
3201221,TAJUR HALANG,16935
3201221,TAJUR HALANG,16936
3201221,TAJUR HALANG,16937
3201190,GUNUNG PUTRI,16961
3201190,GUNUNG PUTRI,16962
3201190,GUNUNG PUTRI,16963
3201190,GUNUNG PUTRI,16964
3201190,GUNUNG PUTRI,16965
3201190,GUNUNG PUTRI,16966
3201190,GUNUNG PUTRI,16967
3201190,GUNUNG PUTRI,16968
3201190,GUNUNG PUTRI,16969
3275,BEKASI,17100
3275040,BEKASI TIMUR,17111
3275040,BEKASI TIMUR,17112
3275040,BEKASI TIMUR,17113
3275040,BEKASI TIMUR,17118
3275070,BEKASI UTARA,17121
3275070,BEKASI UTARA,17122
3275070,BEKASI UTARA,17123
3275070,BEKASI UTARA,17124
3275070,BEKASI UTARA,17125
3275070,BEKASI UTARA,17126
3275060,BEKASI BARAT,17134
3275060,BEKASI BARAT,17135
3275060,BEKASI BARAT,17136
3275060,BEKASI BARAT,17137
3275060,BEKASI BARAT,17139
3275050,BEKASI SELATAN,17141
3275050,BEKASI SELATAN,17144
3275050,BEKASI SELATAN,17146
3275050,BEKASI SELATAN,17147
3275050,BEKASI SELATAN,17148
3275030,BANTARGEBANG,17151
3275030,BANTARGEBANG,17152
3275030,BANTARGEBANG,17153
3275030,BANTARGEBANG,17154
3275031,MUSTIKAJAYA,17165
3275031,MUSTIKAJAYA,17166
3275031,MUSTIKAJAYA,17167
3275031,MUSTIKAJAYA,17168
3275041,RAWALUMBU,17174
3275041,RAWALUMBU,17175
3275041,RAWALUMBU,17176
3275041,RAWALUMBU,17177
3275061,MEDAN SATRIA,17181
3275061,MEDAN SATRIA,17182
3275061,MEDAN SATRIA,17183
3275061,MEDAN SATRIA,17184
3216,BEKASI,17200
3216100,TARUMAJAYA,17211
3216100,TARUMAJAYA,17212
3216100,TARUMAJAYA,17213
3216100,TARUMAJAYA,17214
3216100,TARUMAJAYA,17215
3216100,TARUMAJAYA,17216
3216100,TARUMAJAYA,17217
3216100,TARUMAJAYA,17218
3216,BEKASI,17300
3216010,SETU,17321
3216010,SETU,17322
3216010,SETU,17323
3216010,SETU,17324
3216010,SETU,17325
3216010,SETU,17326
3216010,SETU,17327
3216010,SETU,17328
3216010,SETU,17329
3216021,SERANG BARU,17331
3216021,SERANG BARU,17332
3216021,SERANG BARU,17333
3216021,SERANG BARU,17334
3216021,SERANG BARU,17335
3216021,SERANG BARU,17336
3216021,SERANG BARU,17337
3216021,SERANG BARU,17338
3216030,CIBARUSAH,17341
3216030,CIBARUSAH,17342
3216030,CIBARUSAH,17343
3216030,CIBARUSAH,17344
3216030,CIBARUSAH,17345
3216030,CIBARUSAH,17346
3216030,CIBARUSAH,17347
3216,BEKASI,17400
3275,BEKASI,17400
3275010,PONDOKGEDE,17411
3275010,PONDOKGEDE,17412
3275010,PONDOKGEDE,17413
3275010,PONDOKGEDE,17416
3275020,JATIASIH,17421
3275020,JATIASIH,17422
3275020,JATIASIH,17423
3275020,JATIASIH,17424
3275020,JATIASIH,17425
3275020,JATIASIH,17426
3275011,JATISAMPURNA,17432
3275011,JATISAMPURNA,17433
3275011,JATISAMPURNA,17434
3275011,JATISAMPURNA,17435
3275011,JATISAMPURNA,17436
3275012,PONDOKMELATI,17441
3275012,PONDOKMELATI,17444
3275012,PONDOKMELATI,17445
3275012,PONDOKMELATI,17446
3216031,BOJONGMANGU,17451
3216031,BOJONGMANGU,17452
3216031,BOJONGMANGU,17453
3216031,BOJONGMANGU,17455
3216031,BOJONGMANGU,17456
3216031,BOJONGMANGU,17457
3216,BEKASI,17500
3216081,TAMBUN SELATAN,17511
3216081,TAMBUN SELATAN,17512
3216081,TAMBUN SELATAN,17513
3216081,TAMBUN SELATAN,17514
3216081,TAMBUN SELATAN,17515
3216081,TAMBUN SELATAN,17516
3216081,TAMBUN SELATAN,17517
3216081,TAMBUN SELATAN,17518
3216081,TAMBUN SELATAN,17519
3216070,CIBITUNG,17521
3216070,CIBITUNG,17522
3216070,CIBITUNG,17523
3216070,CIBITUNG,17524
3216070,CIBITUNG,17525
3216070,CIBITUNG,17526
3216070,CIBITUNG,17527
3216062,KARANGBAHAGIA,17531
3216062,KARANGBAHAGIA,17532
3216062,KARANGBAHAGIA,17533
3216062,KARANGBAHAGIA,17534
3216062,KARANGBAHAGIA,17535
3216062,KARANGBAHAGIA,17536
3216062,KARANGBAHAGIA,17537
3216062,KARANGBAHAGIA,17538
3216050,KEDUNGWARINGIN,17541
3216050,KEDUNGWARINGIN,17542
3216050,KEDUNGWARINGIN,17543
3216050,KEDUNGWARINGIN,17544
3216050,KEDUNGWARINGIN,17545
3216050,KEDUNGWARINGIN,17546
3216050,KEDUNGWARINGIN,17547
3216082,TAMBUN UTARA,17561
3216082,TAMBUN UTARA,17562
3216082,TAMBUN UTARA,17563
3216082,TAMBUN UTARA,17564
3216082,TAMBUN UTARA,17565
3216082,TAMBUN UTARA,17566
3216082,TAMBUN UTARA,17567
3216082,TAMBUN UTARA,17568
3216,BEKASI,17600
3216090,BABELAN,17611
3216090,BABELAN,17612
3216090,BABELAN,17613
3216090,BABELAN,17614
3216090,BABELAN,17615
3216090,BABELAN,17617
3216090,BABELAN,17618
3216090,BABELAN,17619
3216110,TAMBELANG,17621
3216110,TAMBELANG,17622
3216110,TAMBELANG,17623
3216110,TAMBELANG,17624
3216110,TAMBELANG,17625
3216110,TAMBELANG,17626
3216110,TAMBELANG,17627
3216120,SUKATANI,17631
3216120,SUKATANI,17632
3216120,SUKATANI,17633
3216120,SUKATANI,17634
3216120,SUKATANI,17635
3216120,SUKATANI,17636
3216120,SUKATANI,17637
3216121,SUKAKARYA,17641
3216121,SUKAKARYA,17642
3216121,SUKAKARYA,17643
3216121,SUKAKARYA,17644
3216121,SUKAKARYA,17645
3216121,SUKAKARYA,17646
3216121,SUKAKARYA,17647
3216111,SUKAWANGI,17651
3216111,SUKAWANGI,17652
3216111,SUKAWANGI,17653
3216111,SUKAWANGI,17654
3216111,SUKAWANGI,17655
3216111,SUKAWANGI,17656
3216111,SUKAWANGI,17657
3216,BEKASI,17700
3216130,PEBAYURAN,17711
3216130,PEBAYURAN,17712
3216130,PEBAYURAN,17713
3216130,PEBAYURAN,17714
3216130,PEBAYURAN,17715
3216130,PEBAYURAN,17716
3216130,PEBAYURAN,17717
3216130,PEBAYURAN,17718
3216130,PEBAYURAN,17719
3216140,CABANGBUNGIN,17721
3216140,CABANGBUNGIN,17722
3216140,CABANGBUNGIN,17723
3216140,CABANGBUNGIN,17724
3216140,CABANGBUNGIN,17725
3216140,CABANGBUNGIN,17726
3216140,CABANGBUNGIN,17727
3216140,CABANGBUNGIN,17728
3216150,MUARA GEMBONG,17731
3216150,MUARA GEMBONG,17732
3216150,MUARA GEMBONG,17733
3216150,MUARA GEMBONG,17734
3216150,MUARA GEMBONG,17735
3216150,MUARA GEMBONG,17736
3216,BEKASI,17800
3216022,CIKARANG PUSAT,17811
3216022,CIKARANG PUSAT,17812
3216022,CIKARANG PUSAT,17813
3216022,CIKARANG PUSAT,17814
3216022,CIKARANG PUSAT,17815
3216022,CIKARANG PUSAT,17816
3216041,CIKARANG TIMUR,17821
3216041,CIKARANG TIMUR,17822
3216041,CIKARANG TIMUR,17823
3216041,CIKARANG TIMUR,17824
3216041,CIKARANG TIMUR,17825
3216041,CIKARANG TIMUR,17826
3216041,CIKARANG TIMUR,17827
3216041,CIKARANG TIMUR,17828
3216061,CIKARANG UTARA,17831
3216061,CIKARANG UTARA,17832
3216061,CIKARANG UTARA,17833
3216061,CIKARANG UTARA,17834
3216061,CIKARANG UTARA,17835
3216061,CIKARANG UTARA,17836
3216061,CIKARANG UTARA,17837
3216061,CIKARANG UTARA,17838
3216061,CIKARANG UTARA,17839
3216071,CIKARANG BARAT,17841
3216071,CIKARANG BARAT,17842
3216071,CIKARANG BARAT,17843
3216071,CIKARANG BARAT,17844
3216071,CIKARANG BARAT,17845
3216071,CIKARANG BARAT,17846
3216071,CIKARANG BARAT,17847
3216071,CIKARANG BARAT,17848
3216071,CIKARANG BARAT,17849
3216023,CIKARANG SELATAN,17851
3216023,CIKARANG SELATAN,17852
3216023,CIKARANG SELATAN,17853
3216023,CIKARANG SELATAN,17854
3216023,CIKARANG SELATAN,17855
3216023,CIKARANG SELATAN,17856
3216023,CIKARANG SELATAN,17857
11,ACEH,20000
12,SUMATERA UTARA,20000
13,SUMATERA BARAT,20000
14,RIAU,20000
21,KEP. RIAU,20000
1275,MEDAN,20100
1275140,MEDAN BARAT,20111
1275130,MEDAN PETISAH,20112
1275130,MEDAN PETISAH,20113
1275140,MEDAN BARAT,20114
1275140,MEDAN BARAT,20115
1275140,MEDAN BARAT,20116
1275140,MEDAN BARAT,20117
1275130,MEDAN PETISAH,20118
1275130,MEDAN PETISAH,20119
1275110,MEDAN SUNGGAL,20121
1275110,MEDAN SUNGGAL,20122
1275120,MEDAN HELVETIA,20123
1275120,MEDAN HELVETIA,20124
1275120,MEDAN HELVETIA,20125
1275120,MEDAN HELVETIA,20126
1275110,MEDAN SUNGGAL,20127
1275110,MEDAN SUNGGAL,20128
1275100,MEDAN SELAYANG,20131
1275100,MEDAN SELAYANG,20132
1275100,MEDAN SELAYANG,20133
1275010,MEDAN TUNTUNGAN,20134
1275010,MEDAN TUNTUNGAN,20135
1275010,MEDAN TUNTUNGAN,20136
1275010,MEDAN TUNTUNGAN,20137
1275010,MEDAN TUNTUNGAN,20138
1275020,MEDAN JOHOR,20142
1275020,MEDAN JOHOR,20143
1275020,MEDAN JOHOR,20144
1275020,MEDAN JOHOR,20145
1275020,MEDAN JOHOR,20146
1275030,MEDAN AMPLAS,20147
1275030,MEDAN AMPLAS,20148
1275030,MEDAN AMPLAS,20149
1275070,MEDAN MAIMUN,20151
1275070,MEDAN MAIMUN,20152
1275080,MEDAN POLONIA,20152
1275090,MEDAN BARU,20153
1275090,MEDAN BARU,20154
1275090,MEDAN BARU,20155
1275090,MEDAN BARU,20156
1275080,MEDAN POLONIA,20157
1275070,MEDAN MAIMUN,20158
1275070,MEDAN MAIMUN,20159
1275,MEDAN,20200
1275050,MEDAN AREA,20211
1275060,MEDAN KOTA,20211
1275060,MEDAN KOTA,20212
1275060,MEDAN KOTA,20213
1275050,MEDAN AREA,20214
1275060,MEDAN KOTA,20214
1275050,MEDAN AREA,20215
1275060,MEDAN KOTA,20215
1275050,MEDAN AREA,20216
1275050,MEDAN AREA,20217
1275060,MEDAN KOTA,20217
1275060,MEDAN KOTA,20218
1275060,MEDAN KOTA,20219
1275170,MEDAN TEMBUNG,20221
1275170,MEDAN TEMBUNG,20222
1275170,MEDAN TEMBUNG,20223
1275170,MEDAN TEMBUNG,20224
1275170,MEDAN TEMBUNG,20225
1275040,MEDAN DENAI,20227
1275040,MEDAN DENAI,20228
1275150,MEDAN TIMUR,20231
1275150,MEDAN TIMUR,20234
1275150,MEDAN TIMUR,20235
1275150,MEDAN TIMUR,20238
1275150,MEDAN TIMUR,20239
1275180,MEDAN DELI,20241
1275180,MEDAN DELI,20242
1275180,MEDAN DELI,20243
1275180,MEDAN DELI,20244
1275200,MEDAN MARELAN,20245
1275030,MEDAN AMPLAS,20249
1275190,MEDAN LABUHAN,20251
1275190,MEDAN LABUHAN,20252
1275190,MEDAN LABUHAN,20253
1275200,MEDAN MARELAN,20254
1275200,MEDAN MARELAN,20255
1275200,MEDAN MARELAN,20256
1275200,MEDAN MARELAN,20257
1275190,MEDAN LABUHAN,20258
1275190,MEDAN LABUHAN,20259
1212,DELI SERDANG,20300
1212040,KUTALIMBARU,20352
1212230,SUNGGAL,20352
1212050,PANCUR BATU,20353
1212030,SIBOLANGIT,20354
1212040,KUTALIMBARU,20354
1212220,DELI TUA,20354
1212230,SUNGGAL,20354
1212030,SIBOLANGIT,20355
1212040,KUTALIMBARU,20355
1212060,NAMO RAMBE,20355
1212220,DELI TUA,20355
1212030,SIBOLANGIT,20356
1212060,NAMO RAMBE,20356
1212220,DELI TUA,20356
1212230,SUNGGAL,20356
1212030,SIBOLANGIT,20357
1212040,KUTALIMBARU,20357
1212060,NAMO RAMBE,20357
1212220,DELI TUA,20357
1212230,SUNGGAL,20357
1212060,NAMO RAMBE,20358
1212070,BIRU-BIRU,20358
1212230,SUNGGAL,20358
1212260,PERCUT SEI TUAN,20358
1212310,PAGAR MERBAU,20358
1212210,PATUMBAK,20361
1212200,TANJUNG MORAWA,20362
1212080,SINEMBAH TANJUNG MUDA HILIR,20363
1212260,PERCUT SEI TUAN,20371
1212270,BATANG KUIS,20372
1212250,LABUHAN DELI,20373
1212240,HAMPARAN PERAK,20374
1275,MEDAN,20400
1275210,MEDAN BELAWAN,20411
1275210,MEDAN BELAWAN,20412
1275210,MEDAN BELAWAN,20413
1275210,MEDAN BELAWAN,20414
1275210,MEDAN BELAWAN,20415
1275210,MEDAN BELAWAN,20416
1212,DELI SERDANG,20500
1212300,LUBUK PAKAM,20511
1212300,LUBUK PAKAM,20512
1212300,LUBUK PAKAM,20513
1212300,LUBUK PAKAM,20514
1212300,LUBUK PAKAM,20515
1212300,LUBUK PAKAM,20516
1212300,LUBUK PAKAM,20517
1212300,LUBUK PAKAM,20518
1212310,PAGAR MERBAU,20551
1212290,BERINGIN,20552
1212280,PANTAI LABU,20553
1212090,BANGUN PURBA,20581
1212020,SINEMBAH TANJUNG MUDA HULU,20582
1212010,GUNUNG MERIAH,20583
1212190,GALANG,20585
1218,SERDANG BEDAGAI,20600
1274,TEBING TINGGI,20600
1274020,RAMBUTAN,20611
1274021,BAJENIS,20611
1274021,BAJENIS,20612
1274011,TEBING TINGGI KOTA,20613
1274021,BAJENIS,20613
1274020,RAMBUTAN,20614
1274011,TEBING TINGGI KOTA,20615
1274020,RAMBUTAN,20616
1274020,RAMBUTAN,20617
1274020,RAMBUTAN,20618
1274021,BAJENIS,20621
1274010,PADANG HULU,20622
1274010,PADANG HULU,20623
1274010,PADANG HULU,20624
1274010,PADANG HULU,20625
1274011,TEBING TINGGI KOTA,20626
1274011,TEBING TINGGI KOTA,20627
1274011,TEBING TINGGI KOTA,20628
1274030,PADANG HILIR,20631
1274011,TEBING TINGGI KOTA,20632
1274011,TEBING TINGGI KOTA,20633
1274030,PADANG HILIR,20634
1274030,PADANG HILIR,20635
1274030,PADANG HILIR,20636
1218050,TEBINGTINGGI,20651
1218051,TEBING SYAHBANDAR,20652
1213,LANGKAT,20700
1276,BINJAI,20700
1276020,BINJAI KOTA,20711
1276020,BINJAI KOTA,20712
1276020,BINJAI KOTA,20713
1276020,BINJAI KOTA,20714
1276020,BINJAI KOTA,20715
1276050,BINJAI BARAT,20716
1276050,BINJAI BARAT,20717
1276050,BINJAI BARAT,20718
1276050,BINJAI BARAT,20719
1276010,BINJAI SELATAN,20721
1276010,BINJAI SELATAN,20722
1276010,BINJAI SELATAN,20723
1276010,BINJAI SELATAN,20724
1276010,BINJAI SELATAN,20725
1276010,BINJAI SELATAN,20726
1276010,BINJAI SELATAN,20727
1276010,BINJAI SELATAN,20728
1276030,BINJAI TIMUR,20731
1276030,BINJAI TIMUR,20732
1276030,BINJAI TIMUR,20733
1276030,BINJAI TIMUR,20734
1276030,BINJAI TIMUR,20735
1276030,BINJAI TIMUR,20736
1276030,BINJAI TIMUR,20737
1276040,BINJAI UTARA,20741
1276040,BINJAI UTARA,20742
1276040,BINJAI UTARA,20743
1276040,BINJAI UTARA,20744
1276040,BINJAI UTARA,20745
1276040,BINJAI UTARA,20746
1276040,BINJAI UTARA,20747
1276040,BINJAI UTARA,20748
1276040,BINJAI UTARA,20749
1213060,BINJAI,20761
1213050,SELESAI,20762
1213010,BOHOROK,20771
1213030,SEI BINGAI,20771
1213040,KUALA,20772
1213020,SALAPIAN,20773
1213020,SALAPIAN,20774
1213021,KUTAMBARU,20775
1213011,SIRAPIT,20776
1213,LANGKAT,20800
1213070,STABAT,20811
1213070,STABAT,20812
1213070,STABAT,20813
1213070,STABAT,20814
1213070,STABAT,20815
1213070,STABAT,20817
1213070,STABAT,20818
1213070,STABAT,20819
1213110,PADANG TUALANG,20852
1213140,TANJUNG PURA,20853
1213120,HINAI,20854
1213130,SECANGGANG,20855
1213150,GEBANG,20856
1213160,BABALAN,20857
1213200,PANGKALAN SUSU,20858
1213190,BESITANG,20859
1213180,BRANDAN BARAT,20881
1213170,SEI LEPAN,20882
1213090,BATANG SERANGAN,20883
1213100,SAWIT SEBERANG,20884
1213080,WAMPU,20885
1213201,PEMATANG JAYA,20891
1218,SERDANG BEDAGAI,20900
1218081,SEI BAMBAN,20921
1218081,SEI BAMBAN,20922
1218081,SEI BAMBAN,20923
1218081,SEI BAMBAN,20924
1218081,SEI BAMBAN,20925
1218081,SEI BAMBAN,20929
1218011,SILINDA,20981
1218012,BINTANG BAYU,20983
1218010,KOTARIH,20984
1218021,SERBAJADI,20985
1218100,PERBAUNGAN,20986
1218110,PANTAI CERMIN,20987
1218101,PEGAJAHAN,20988
1218020,DOLOK MASIHUL,20991
1218030,SIPISPIS,20992
1218040,DOLOK MERAWAN,20993
1218050,TEBINGTINGGI,20994
1218060,BANDAR KHALIPAH,20994
1218070,TANJUNG BERINGIN,20996
1218090,TELUK MENGKUDU,20997
1209,SIMALUNGUN,21100
1273,PEMATANG SIANTAR,21100
1273030,SIANTAR BARAT,21111
1273030,SIANTAR BARAT,21112
1273030,SIANTAR BARAT,21113
1273030,SIANTAR BARAT,21114
1273030,SIANTAR BARAT,21116
1273030,SIANTAR BARAT,21117
1273030,SIANTAR BARAT,21118
1273020,SIANTAR SELATAN,21121
1273020,SIANTAR SELATAN,21122
1273020,SIANTAR SELATAN,21123
1273020,SIANTAR SELATAN,21124
1273020,SIANTAR SELATAN,21125
1273020,SIANTAR SELATAN,21126
1273011,SIANTAR MARIMBUN,21127
1273010,SIANTAR MARIHAT,21128
1273011,SIANTAR MARIMBUN,21129
1273050,SIANTAR TIMUR,21131
1273050,SIANTAR TIMUR,21132
1273050,SIANTAR TIMUR,21133
1273050,SIANTAR TIMUR,21134
1273050,SIANTAR TIMUR,21135
1273050,SIANTAR TIMUR,21136
1273060,SIANTAR MARTOBA,21137
1273060,SIANTAR MARTOBA,21138
1273061,SIANTAR SITALASARI,21139
1273040,SIANTAR UTARA,21141
1273040,SIANTAR UTARA,21142
1273040,SIANTAR UTARA,21143
1273040,SIANTAR UTARA,21144
1273040,SIANTAR UTARA,21145
1273040,SIANTAR UTARA,21146
1273040,SIANTAR UTARA,21147
1209161,GUNUNG MALELA,21153
1209140,TAPIAN DOLOK,21154
1209150,DOLOK BATU NANGGAR,21155
1209130,RAYA KAHEAN,21156
1209011,PEMATANG SILIMAHUTA,21157
1209020,PURBA,21157
1209030,DOLOK PARDAMEAN,21157
1209090,PANEI,21157
1209100,RAYA,21157
1209120,SILAU KAHEAN,21157
1209160,SIANTAR,21157
1209191,BANDAR MASILAM,21157
1209090,PANEI,21161
1209100,RAYA,21162
1209030,DOLOK PARDAMEAN,21163
1209020,PURBA,21165
1209021,HARANGGAOL HORISON,21166
1209010,SILIMAKUTA,21167
1209090,PANEI,21167
1209110,DOLOK SILAU,21168
1209020,PURBA,21169
1209030,DOLOK PARDAMEAN,21169
1209040,SIDAMANIK,21171
1209080,JORLANG HATARAN,21172
1209070,DOLOK PANRIBUAN,21173
1209080,JORLANG HATARAN,21173
1209050,GIRSANG SIPANGAN BOLON,21174
1209041,PEMATANG SIDAMANIK,21175
1209060,TANAH JAWA,21181
1209170,HUTABAYU RAJA,21182
1209200,BOSAR MALIGAS,21183
1209190,BANDAR,21184
1209191,BANDAR MASILAM,21185
1209180,PEMATANG BANDAR,21186
1209210,UJUNG PADANG,21187
1209061,HATONDUHAN,21191
1209171,JAWA MARAJA BAH JAMBI,21192
1209181,BANDAR HULUAN,21193
1209162,GUNUNG MALIGAS,21194
1209011,PEMATANG SILIMAHUTA,21195
1209020,PURBA,21195
1209030,DOLOK PARDAMEAN,21195
1209041,PEMATANG SIDAMANIK,21195
1209080,JORLANG HATARAN,21195
1209091,PANOMBEAN PANEI,21195
1209130,RAYA KAHEAN,21195
1209140,TAPIAN DOLOK,21195
1209160,SIANTAR,21195
1209161,GUNUNG MALELA,21195
1208,ASAHAN,21200
1208160,KISARAN BARAT,21211
1208160,KISARAN BARAT,21212
1208160,KISARAN BARAT,21213
1208160,KISARAN BARAT,21214
1208160,KISARAN BARAT,21215
1208160,KISARAN BARAT,21216
1208160,KISARAN BARAT,21217
1208160,KISARAN BARAT,21218
1208170,KISARAN TIMUR,21221
1208170,KISARAN TIMUR,21222
1208170,KISARAN TIMUR,21223
1208170,KISARAN TIMUR,21224
1208170,KISARAN TIMUR,21225
1208170,KISARAN TIMUR,21226
1208170,KISARAN TIMUR,21227
1208170,KISARAN TIMUR,21228
1208170,KISARAN TIMUR,21229
1208080,BUNTU PANE,21261
1208010,BANDAR PASIR MANDOGE,21262
1208091,PULO BANDRING,21262
1208100,AIR JOMAN,21263
1208090,MERANTI,21264
1208082,SETIA JANJI,21265
1208101,SILAU LAUT,21265
1208010,BANDAR PASIR MANDOGE,21266
1208091,PULO BANDRING,21266
1208092,RAWANG PANCA ARGA,21267
1208082,SETIA JANJI,21268
1208101,SILAU LAUT,21268
1208060,SIMPANG EMPAT,21271
1208070,AIR BATU,21272
1208030,PULAU RAKYAT,21273
1208020,BANDAR PULAU,21274
1208031,AEK KUASAN,21275
1208032,AEK LEDONG,21276
1208061,TELUK DALAM,21277
1208071,SEI DADAP,21291
1208081,TINGGI RAJA,21292
1208021,AEK SONGSONGAN,21293
1208,ASAHAN,21300
1272,TANJUNG BALAI,21300
1272020,TANJUNG BALAI SELATAN,21311
1272020,TANJUNG BALAI SELATAN,21312
1272020,TANJUNG BALAI SELATAN,21313
1272020,TANJUNG BALAI SELATAN,21314
1272020,TANJUNG BALAI SELATAN,21315
1272020,TANJUNG BALAI SELATAN,21316
1272030,TANJUNG BALAI UTARA,21321
1272030,TANJUNG BALAI UTARA,21322
1272030,TANJUNG BALAI UTARA,21323
1272030,TANJUNG BALAI UTARA,21324
1272030,TANJUNG BALAI UTARA,21325
1272050,TELUK NIBUNG,21331
1272050,TELUK NIBUNG,21332
1272050,TELUK NIBUNG,21333
1272050,TELUK NIBUNG,21334
1272050,TELUK NIBUNG,21335
1272040,SEI TUALANG RASO,21341
1272040,SEI TUALANG RASO,21342
1272040,SEI TUALANG RASO,21343
1272040,SEI TUALANG RASO,21344
1208050,TANJUNG BALAI,21345
1208060,SIMPANG EMPAT,21345
1208070,AIR BATU,21345
1272040,SEI TUALANG RASO,21345
1208050,TANJUNG BALAI,21351
1272010,DATUK BANDAR,21361
1272010,DATUK BANDAR,21362
1272010,DATUK BANDAR,21368
1272010,DATUK BANDAR,21369
1272011,DATUK BANDAR TIMUR,21373
1272011,DATUK BANDAR TIMUR,21374
1272011,DATUK BANDAR TIMUR,21375
1272011,DATUK BANDAR TIMUR,21376
1272011,DATUK BANDAR TIMUR,21377
1208040,SEI KEPAYANG,21381
1208041,SEI KEPAYANG BARAT,21382
1208042,SEI KEPAYANG TIMUR,21383
1207,LABUHAN BATU,21400
1207220,RANTAU UTARA,21411
1207220,RANTAU UTARA,21412
1207220,RANTAU UTARA,21413
1207220,RANTAU UTARA,21414
1207220,RANTAU UTARA,21416
1207220,RANTAU UTARA,21417
1207220,RANTAU UTARA,21418
1207220,RANTAU UTARA,21419
1207210,RANTAU SELATAN,21421
1207210,RANTAU SELATAN,21422
1207210,RANTAU SELATAN,21423
