1308050,1308,SULIKI
1308051,1308,BUKIK BARISAN
1308060,1308,GUNUANG OMEH
1308070,1308,KAPUR IX
1308080,1308,PANGKALAN KOTO BARU
1309070,1309,BONJOL
1309071,1309,TIGO NAGARI
1309072,1309,SIMPANG ALAHAN MATI
1309080,1309,LUBUK SIKAPING
1309100,1309,DUA KOTO
1309110,1309,PANTI
1309111,1309,PADANG GELUGUR
1309121,1309,RAO
1309122,1309,MAPAT TUNGGUL
1309123,1309,MAPAT TUNGGUL SELATAN
1309124,1309,RAO SELATAN
1309125,1309,RAO UTARA
1310010,1310,SANGIR
1310020,1310,SANGIR JUJUAN
1310021,1310,SANGIR BALAI JANGGO
1310030,1310,SANGIR BATANG HARI
1310040,1310,SUNGAI PAGU
1310041,1310,PAUAH DUO
1310050,1310,KOTO PARIK GADANG DIATEH
1311010,1311,SUNGAI RUMBAI
1311011,1311,KOTO BESAR
1311012,1311,ASAM JUJUHAN
1311020,1311,KOTO BARU
1311021,1311,KOTO SALAK
1311022,1311,TIUMANG
1311023,1311,PADANG LAWEH
1311030,1311,SITIUNG
1311031,1311,TIMPEH
1311040,1311,PULAU PUNJUNG
1311041,1311,IX KOTO
1312010,1312,SUNGAI BEREMAS
1312020,1312,RANAH BATAHAN
1312030,1312,KOTO BALINGKA
1312040,1312,SUNGAI AUR
1312050,1312,LEMBAH MALINTANG
1312060,1312,GUNUNG TULEH
1312070,1312,TALAMAU
1312080,1312,PASAMAN
1312090,1312,LUHAK NAN DUO
1312100,1312,SASAK RANAH PASISIE
1312110,1312,KINALI
1371010,1371,BUNGUS TELUK KABUNG
1371020,1371,LUBUK KILANGAN
1371030,1371,LUBUK BEGALUNG
1371040,1371,PADANG SELATAN
1371050,1371,PADANG TIMUR
1371060,1371,PADANG BARAT
1371070,1371,PADANG UTARA
1371080,1371,NANGGALO
1371090,1371,KURANJI
1371100,1371,PAUH
1371110,1371,KOTO TANGAH
1372010,1372,LUBUK SIKARAH
1372020,1372,TANJUNG HARAPAN
1373010,1373,SILUNGKANG
1373020,1373,LEMBAH SEGAR
1373030,1373,BARANGIN
1373040,1373,TALAWI
1374010,1374,PADANG PANJANG BARAT
1374020,1374,PADANG PANJANG TIMUR
1375010,1375,GUGUK PANJANG
1375020,1375,MANDIANGIN KOTO SELAYAN
1375030,1375,AUR BIRUGO TIGO BALEH
1376010,1376,PAYAKUMBUH BARAT
1376011,1376,PAYAKUMBUH SELATAN
1376020,1376,PAYAKUMBUH TIMUR
1376030,1376,PAYAKUMBUH UTARA
1376031,1376,LAMPOSI TIGO NAGORI
1377010,1377,PARIAMAN SELATAN
1377020,1377,PARIAMAN TENGAH
1377021,1377,PARIAMAN TIMUR
1377030,1377,PARIAMAN UTARA
1401010,1401,KUANTAN MUDIK
1401011,1401,HULU KUANTAN
1401012,1401,GUNUNG TOAR
1401013,1401,PUCUK RANTAU
1401020,1401,SINGINGI
1401021,1401,SINGINGI HILIR
1401030,1401,KUANTAN TENGAH
1401031,1401,SENTAJO RAYA
1401040,1401,BENAI
1401050,1401,KUANTAN HILIR
1401051,1401,PANGEAN
1401052,1401,LOGAS TANAH DARAT
1401053,1401,KUANTAN HILIR SEBERANG
1401060,1401,CERENTI
1401061,1401,INUMAN
1402010,1402,PERANAP
1402011,1402,BATANG PERANAP
1402020,1402,SEBERIDA
1402021,1402,BATANG CENAKU
1402022,1402,BATANG GANSAL
1402030,1402,KELAYANG
1402031,1402,RAKIT KULIM
1402040,1402,PASIR PENYU
1402041,1402,LIRIK
1402042,1402,SUNGAI LALA
1402043,1402,LUBUK BATU JAYA
1402050,1402,RENGAT BARAT
1402060,1402,RENGAT
1402061,1402,KUALA CENAKU
1403010,1403,KERITANG
1403011,1403,KEMUNING
1403020,1403,RETEH
1403021,1403,SUNGAI BATANG
1403030,1403,ENOK
1403040,1403,TANAH MERAH
1403050,1403,KUALA INDRAGIRI
1403051,1403,CONCONG
1403060,1403,TEMBILAHAN
1403061,1403,TEMBILAHAN HULU
1403070,1403,TEMPULING
1403071,1403,KEMPAS
1403080,1403,BATANG TUAKA
1403090,1403,GAUNG ANAK SERKA
1403100,1403,GAUNG
1403110,1403,MANDAH
1403120,1403,KATEMAN
1403121,1403,PELANGIRAN
1403122,1403,TELUK BELENGKONG
1403123,1403,PULAU BURUNG
1404010,1404,LANGGAM
1404011,1404,PANGKALAN KERINCI
1404012,1404,BANDAR SEIKIJANG
1404020,1404,PANGKALAN KURAS
1404021,1404,UKUI
1404022,1404,PANGKALAN LESUNG
1404030,1404,BUNUT
1404031,1404,PELALAWAN
1404032,1404,BANDAR PETALANGAN
1404040,1404,KUALA KAMPAR
1404041,1404,KERUMUTAN
1404042,1404,TELUK MERANTI
1405010,1405,MINAS
1405011,1405,SUNGAI MANDAU
1405012,1405,KANDIS
1405020,1405,SIAK
1405021,1405,KERINCI KANAN
1405022,1405,TUALANG
1405023,1405,DAYUN
1405024,1405,LUBUK DALAM
1405025,1405,KOTO GASIB
1405026,1405,MEMPURA
1405030,1405,SUNGAI APIT
1405031,1405,BUNGA RAYA
1405032,1405,SABAK AUH
1405033,1405,PUSAKO
1406010,1406,KAMPAR KIRI
1406011,1406,KAMPAR KIRI HULU
1406012,1406,KAMPAR KIRI HILIR
1406013,1406,GUNUNG SAHILAN
1406014,1406,KAMPAR KIRI TENGAH
1406020,1406,XIII KOTO KAMPAR
1406021,1406,KOTO KAMPAR HULU
1406030,1406,KUOK
1406031,1406,SALO
1406040,1406,TAPUNG
1406041,1406,TAPUNG HULU
1406042,1406,TAPUNG HILIR
1406050,1406,BANGKINANG KOTA
1406051,1406,BANGKINANG
1406060,1406,KAMPAR
1406061,1406,KAMPAR TIMUR
1406062,1406,RUMBIO JAYA
1406063,1406,KAMPAR UTARA
1406070,1406,TAMBANG
1406080,1406,SIAK HULU
1406081,1406,PERHENTIAN RAJA
1407010,1407,ROKAN IV KOTO
1407011,1407,PENDALIAN IV KOTO
1407020,1407,TANDUN
1407021,1407,KABUN
1407022,1407,UJUNG BATU
1407030,1407,RAMBAH SAMO
1407040,1407,RAMBAH
1407041,1407,RAMBAH HILIR
1407042,1407,BANGUN PURBA
1407050,1407,TAMBUSAI
1407051,1407,TAMBUSAI UTARA
1407060,1407,KEPENUHAN
1407061,1407,KEPENUHAN HULU
1407070,1407,KUNTO DARUSSALAM
1407071,1407,PAGARAN TAPAH DARUSSALAM
1407072,1407,BONAI DARUSSALAM
1408010,1408,MANDAU
1408011,1408,PINGGIR
1408020,1408,BUKIT BATU
1408021,1408,SIAK KECIL
1408030,1408,RUPAT
1408031,1408,RUPAT UTARA
1408040,1408,BENGKALIS
1408050,1408,BANTAN
1409010,1409,TANAH PUTIH
1409011,1409,PUJUD
1409012,1409,TANAH PUTIH TANJUNG MELAWAN
1409013,1409,RANTAU KOPAR
1409014,1409,TANJUNG MEDAN
1409020,1409,BAGAN SINEMBAH
1409021,1409,SIMPANG KANAN
1409022,1409,BAGAN SINEMBAH RAYA
1409023,1409,BALAI JAYA
1409030,1409,KUBU
1409031,1409,PASIR LIMAU KAPAS
1409032,1409,KUBU BABUSSALAM
1409040,1409,BANGKO
1409041,1409,SINABOI
1409042,1409,BATU HAMPAR
1409043,1409,PEKAITAN
1409050,1409,RIMBA MELINTANG
1409051,1409,BANGKO PUSAKO
1410010,1410,TEBING TINGGI BARAT
1410020,1410,TEBING TINGGI
1410021,1410,TEBING TINGGI TIMUR
1410030,1410,RANGSANG
1410031,1410,RANGSANG PESISIR
1410040,1410,RANGSANG BARAT
1410050,1410,MERBAU
1410051,1410,PULAU MERBAU
1410052,1410,TASIK PUTRI PUYU
1471010,1471,TAMPAN
1471011,1471,PAYUNG SEKAKI
1471020,1471,BUKIT RAYA
1471021,1471,MARPOYAN DAMAI
1471022,1471,TENAYAN RAYA
1471030,1471,LIMAPULUH
1471040,1471,SAIL
1471050,1471,PEKANBARU KOTA
1471060,1471,SUKAJADI
1471070,1471,SENAPELAN
1471080,1471,RUMBAI
1471081,1471,RUMBAI PESISIR
1473010,1473,BUKIT KAPUR
1473011,1473,MEDANG KAMPAI
1473012,1473,SUNGAI SEMBILAN
1473020,1473,DUMAI BARAT
1473021,1473,DUMAI SELATAN
1473030,1473,DUMAI TIMUR
1473031,1473,DUMAI KOTA
1501010,1501,GUNUNG RAYA
1501011,1501,BUKIT KERMAN
1501020,1501,BATANG MERANGIN
1501030,1501,KELILING DANAU
1501040,1501,DANAU KERINCI
1501050,1501,SITINJAU LAUT
1501070,1501,AIR HANGAT
1501071,1501,AIR HANGAT TIMUR
1501072,1501,DEPATI VII
1501073,1501,AIR HANGAT BARAT
1501080,1501,GUNUNG KERINCI
1501081,1501,SIULAK
1501082,1501,SIULAK MUKAI
1501090,1501,KAYU ARO
1501091,1501,GUNUNG TUJUH
1501092,1501,KAYU ARO BARAT
1502010,1502,JANGKAT
1502011,1502,SUNGAI TENANG
1502020,1502,MUARA SIAU
1502021,1502,LEMBAH MASURAI
1502022,1502,TIANG PUMPUNG
1502030,1502,PAMENANG
1502031,1502,PAMENANG BARAT
1502032,1502,RENAH PAMENANG
1502033,1502,PAMENANG SELATAN
1502040,1502,BANGKO
1502041,1502,BANGKO BARAT
1502042,1502,NALO TANTAN
1502043,1502,BATANG MASUMAI
1502050,1502,SUNGAI MANAU
1502051,1502,RENAH PEMBARAP
1502052,1502,PANGKALAN JAMBU
1502060,1502,TABIR
1502061,1502,TABIR ULU
1502062,1502,TABIR SELATAN
1502063,1502,TABIR ILIR
1502064,1502,TABIR TIMUR
1502065,1502,TABIR LINTAS
1502066,1502,MARGO TABIR
1502067,1502,TABIR BARAT
1503010,1503,BATANG ASAI
1503020,1503,LIMUN
1503021,1503,CERMIN NAN GEDANG
1503030,1503,PELAWAN
1503031,1503,SINGKUT
1503040,1503,SAROLANGUN
1503041,1503,BATHIN VIII
1503050,1503,PAUH
1503051,1503,AIR HITAM
1503060,1503,MANDIANGIN
1504010,1504,MERSAM
1504011,1504,MARO SEBO ULU
1504020,1504,BATIN XXIV
1504030,1504,MUARA TEMBESI
1504040,1504,MUARA BULIAN
1504041,1504,BAJUBANG
1504042,1504,MARO SEBO ILIR
1504050,1504,PEMAYUNG
1505010,1505,MESTONG
1505011,1505,SUNGAI BAHAR
1505012,1505,BAHAR SELATAN
1505013,1505,BAHAR UTARA
1505020,1505,KUMPEH ULU
1505021,1505,SUNGAI GELAM
1505030,1505,KUMPEH
1505040,1505,MARO SEBO
1505041,1505,TAMAN RAJO
1505050,1505,JAMBI LUAR KOTA
1505060,1505,SEKERNAN
1506010,1506,MENDAHARA
1506011,1506,MENDAHARA ULU
1506012,1506,GERAGAI
1506020,1506,DENDANG
1506031,1506,MUARA SABAK BARAT
1506032,1506,MUARA SABAK TIMUR
1506033,1506,KUALA JAMBI
1506040,1506,RANTAU RASAU
1506041,1506,BERBAK
1506050,1506,NIPAH PANJANG
1506060,1506,SADU
1507010,1507,TUNGKAL ULU
1507011,1507,MERLUNG
1507012,1507,BATANG ASAM
1507013,1507,TEBING TINGGI
1507014,1507,RENAH MENDALUH
1507015,1507,MUARA PAPALIK
1507020,1507,PENGABUAN
1507021,1507,SENYERANG
1507030,1507,TUNGKAL ILIR
1507031,1507,BRAM ITAM
1507032,1507,SEBERANG KOTA
1507040,1507,BETARA
1507041,1507,KUALA BETARA
1508010,1508,TEBO ILIR
1508011,1508,MUARA TABIR
1508020,1508,TEBO TENGAH
1508021,1508,SUMAY
1508022,1508,TENGAH ILIR
1508030,1508,RIMBO BUJANG
1508031,1508,RIMBO ULU
1508032,1508,RIMBO ILIR
1508040,1508,TEBO ULU
1508041,1508,VII KOTO
1508042,1508,SERAI SERUMPUN
1508043,1508,VII KOTO ILIR
1509010,1509,PELEPAT
1509011,1509,PELEPAT ILIR
1509021,1509,BATHIN II BABEKO
1509022,1509,RIMBO TENGAH
1509023,1509,BUNGO DANI
1509024,1509,PASAR MUARA BUNGO
1509025,1509,BATHIN III
1509030,1509,RANTAU PANDAN
1509031,1509,MUKO-MUKO BATHIN VII
1509032,1509,BATHIN III ULU
1509040,1509,TANAH SEPENGGAL
1509041,1509,TANAH SEPENGGAL LINTAS
1509050,1509,TANAH TUMBUH
1509051,1509,LIMBUR LUBUK MENGKUANG
1509052,1509,BATHIN II PELAYANG
1509060,1509,JUJUHAN
1509061,1509,JUJUHAN ILIR
1571010,1571,KOTA BARU
1571011,1571,ALAM BARAJO
1571020,1571,JAMBI SELATAN
1571021,1571,PAAL MERAH
1571030,1571,JELUTUNG
1571040,1571,PASAR JAMBI
1571050,1571,TELANAIPURA
1571051,1571,DANAU SIPIN
1571060,1571,DANAU TELUK
1571070,1571,PELAYANGAN
1571080,1571,JAMBI TIMUR
1572010,1572,TANAH KAMPUNG
1572020,1572,KUMUN DEBAI
1572030,1572,SUNGAI PENUH
1572031,1572,PONDOK TINGGGI
1572032,1572,SUNGAI BUNGKAL
1572040,1572,HAMPARAN RAWANG
1572050,1572,PESISIR BUKIT
1572051,1572,KOTO BARU
1601052,1601,LENGKITI
1601070,1601,SOSOH BUAY RAYAP
1601080,1601,PENGANDONAN
1601081,1601,SEMIDANG AJI
1601082,1601,ULU OGAN
1601083,1601,MUARA JAYA
1601090,1601,PENINJAUAN
1601091,1601,LUBUK BATANG
1601092,1601,SINAR PENINJAUAN
1601093,1601,KEDATON PENINJAUAN RAYA
1601130,1601,BATU RAJA TIMUR
1601131,1601,LUBUK RAJA
1601140,1601,BATU RAJA BARAT
1602010,1602,LEMPUING
1602011,1602,LEMPUING JAYA
1602020,1602,MESUJI
1602021,1602,SUNGAI MENANG
1602022,1602,MESUJI MAKMUR
1602023,1602,MESUJI RAYA
1602030,1602,TULUNG SELAPAN
1602031,1602,CENGAL
1602040,1602,PEDAMARAN
1602041,1602,PEDAMARAN TIMUR
1602050,1602,TANJUNG LUBUK
1602051,1602,TELUK GELAM
1602060,1602,KOTA KAYU AGUNG
1602120,1602,SIRAH PULAU PADANG
1602121,1602,JEJAWI
1602130,1602,PAMPANGAN
1602131,1602,PANGKALAN LAPAM
1602140,1602,AIR SUGIHAN
1603010,1603,SEMENDO DARAT LAUT
1603011,1603,SEMENDO DARAT ULU
1603012,1603,SEMENDO DARAT TENGAH
1603020,1603,TANJUNG AGUNG
1603031,1603,RAMBANG
1603032,1603,LUBAI
1603033,1603,LUBAI ULU
1603040,1603,LAWANG KIDUL
1603050,1603,MUARA ENIM
1603051,1603,UJAN MAS
1603060,1603,GUNUNG MEGANG
1603061,1603,BENAKAT
1603062,1603,BELIMBING
1603070,1603,RAMBANG DANGKU
1603090,1603,GELUMBANG
1603091,1603,LEMBAK
1603092,1603,SUNGAI ROTAN
1603093,1603,MUARA BELIDA
1603094,1603,KELEKAR
1603095,1603,BELIDA DARAT
1604011,1604,TANJUNG SAKTI PUMI
1604012,1604,TANJUNG SAKTI PUMU
1604040,1604,KOTA AGUNG
1604041,1604,MULAK ULU
1604042,1604,TANJUNG TEBAT
1604050,1604,PULAU PINANG
1604051,1604,PAGAR GUNUNG
1604052,1604,GUMAY ULU
1604060,1604,JARAI
1604061,1604,PAJAR BULAN
1604062,1604,MUARA PAYANG
1604063,1604,SUKAMERINDU
1604111,1604,KIKIM BARAT
1604112,1604,KIKIM TIMUR
1604113,1604,KIKIM SELATAN
1604114,1604,KIKIM TENGAH
1604120,1604,LAHAT
1604121,1604,GUMAY TALANG
1604122,1604,PSEKSU
1604131,1604,MERAPI BARAT
1604132,1604,MERAPI TIMUR
1604133,1604,MERAPI SELATAN
1605030,1605,SUKU TENGAH LAKITAN ULU
1605031,1605,SELANGIT
1605032,1605,SUMBER HARTA
1605040,1605,TUGUMULYO
1605041,1605,PURWODADI
1605050,1605,MUARA BELITI
1605051,1605,TIANG PUMPUNG KEPUNGUT
1605060,1605,JAYALOKA
1605061,1605,SUKA KARYA
1605070,1605,MUARA KELINGI
1605071,1605,BULANG TENGAH SUKU ULU
1605072,1605,TUAH NEGERI
1605080,1605,MUARA LAKITAN
1605090,1605,MEGANG SAKTI
1606010,1606,SANGA DESA
1606020,1606,BABAT TOMAN
1606021,1606,BATANGHARI LEKO
1606022,1606,PLAKAT TINGGI
1606023,1606,LAWANG WETAN
1606030,1606,SUNGAI KERUH
1606040,1606,SEKAYU
1606041,1606,LAIS
1606090,1606,SUNGAI LILIN
1606091,1606,KELUANG
1606092,1606,BABAT SUPAT
1606100,1606,BAYUNG LENCIR
1606101,1606,LALAN
1606102,1606,TUNGKAL JAYA
1607010,1607,RANTAU BAYUR
1607020,1607,BETUNG
1607021,1607,SUAK TAPEH
1607030,1607,PULAU RIMAU
1607031,1607,TUNGKAL ILIR
1607040,1607,BANYUASIN III
1607041,1607,SEMBAWA
1607050,1607,TALANG KELAPA
1607051,1607,TANJUNG LAGO
1607060,1607,BANYUASIN I
1607061,1607,AIR KUMBANG
1607070,1607,RAMBUTAN
1607080,1607,MUARA PADANG
1607081,1607,MUARA SUGIHAN
1607090,1607,MAKARTI JAYA
1607091,1607,AIR SALEH
1607100,1607,BANYUASIN II
1607110,1607,MUARA TELANG
1607111,1607,SUMBER MARGA TELANG
1608010,1608,MEKAKAU ILIR
1608020,1608,BANDING AGUNG
1608021,1608,WARKUK RANAU SELATAN
1608022,1608,BUAY PEMATANG RIBU RANAU TENGAH
1608030,1608,BUAY PEMACA
1608040,1608,SIMPANG
1608041,1608,BUANA PEMACA
1608050,1608,MUARADUA
1608051,1608,BUAY RAWAN
1608060,1608,BUAY SANDANG AJI
1608061,1608,TIGA DIHAJI
1608070,1608,BUAY RUNJUNG
1608071,1608,RUNJUNG AGUNG
1608080,1608,KISAM TINGGI
1608090,1608,MUARADUA KISAM
1608091,1608,KISAM ILIR
1608100,1608,PULAU BERINGIN
1608101,1608,SINDANG DANAU
1608102,1608,SUNGAI ARE
1609010,1609,MARTAPURA
1609011,1609,BUNGA MAYANG
1609012,1609,JAYA PURA
1609020,1609,BUAY PEMUKA PELIUNG
1609030,1609,BUAY MADANG
1609031,1609,BUAY MADANG TIMUR
1609032,1609,BUAY PEMUKA BANGSA RAJA
1609040,1609,MADANG SUKU II
1609041,1609,MADANG SUKU III
1609050,1609,MADANG SUKU I
1609051,1609,BELITANG MADANG RAYA
1609060,1609,BELITANG
1609061,1609,BELITANG JAYA
1609070,1609,BELITANG III
1609080,1609,BELITANG II
1609081,1609,BELITANG MULYA
1609090,1609,SEMENDAWAI SUKU III
1609091,1609,SEMENDAWAI TIMUR
1609100,1609,CEMPAKA
1609101,1609,SEMENDAWAI BARAT
1610010,1610,MUARA KUANG
1610011,1610,RAMBANG KUANG
1610012,1610,LUBUK KELIAT
1610020,1610,TANJUNG BATU
1610021,1610,PAYARAMAN
1610030,1610,RANTAU ALAI
1610031,1610,KANDIS
1610040,1610,TANJUNG RAJA
1610041,1610,RANTAU PANJANG
1610042,1610,SUNGAI PINANG
1610050,1610,PEMULUTAN
1610051,1610,PEMULUTAN SELATAN
1610052,1610,PEMULUTAN BARAT
1610060,1610,INDRALAYA
1610061,1610,INDRALAYA UTARA
1610062,1610,INDRALAYA SELATAN
1611010,1611,MUARA PINANG
1611020,1611,LINTANG KANAN
1611030,1611,PENDOPO
1611031,1611,PENDOPO BARAT
1611040,1611,PASEMAH AIR KERUH
1611050,1611,ULU MUSI
1611051,1611,SIKAP DALAM
1611060,1611,TALANG PADANG
1611070,1611,TEBING TINGGI
1611071,1611,SALING
1612010,1612,TALANG UBI
1612020,1612,TANAH ABANG
1612030,1612,ABAB
1612040,1612,PENUKAL
1612050,1612,PENUKAL UTARA
1613010,1613,ULU RAWAS
1613020,1613,KARANG JAYA
1613030,1613,RAWAS ULU
1613040,1613,RUPIT
1613050,1613,KARANG DAPO
1613060,1613,RAWAS ILIR
1613070,1613,NIBUNG
1671010,1671,ILIR BARAT II
1671011,1671,GANDUS
1671020,1671,SEBERANG ULU I
1671021,1671,KERTAPATI
1671030,1671,SEBERANG ULU II
1671031,1671,PLAJU
1671040,1671,ILIR BARAT I
1671041,1671,BUKIT KECIL
1671050,1671,ILIR TIMUR I
1671051,1671,KEMUNING
1671060,1671,ILIR TIMUR II
1671061,1671,KALIDONI
1671070,1671,SAKO
1671071,1671,SEMATANG BORANG
1671080,1671,SUKARAMI
1671081,1671,ALANG ALANG LEBAR
1672010,1672,RAMBANG KAPAK TENGAH
1672020,1672,PRABUMULIH TIMUR
1672021,1672,PRABUMULIH SELATAN
1672030,1672,PRABUMULIH BARAT
1672031,1672,PRABUMULIH UTARA
1672040,1672,CAMBAI
1673010,1673,DEMPO SELATAN
1673011,1673,DEMPO TENGAH
1673020,1673,DEMPO UTARA
1673030,1673,PAGAR ALAM SELATAN
1673040,1673,PAGAR ALAM UTARA
1674011,1674,LUBUK LINGGAU BARAT I
1674012,1674,LUBUK LINGGAU BARAT II
1674021,1674,LUBUK LINGGAU SELATAN I
1674022,1674,LUBUK LINGGAU SELATAN II
1674031,1674,LUBUK LINGGAU TIMUR I
1674032,1674,LUBUK LINGGAU TIMUR II
1674041,1674,LUBUK LINGGAU UTARA I
1674042,1674,LUBUK LINGGAU UTARA II
1701040,1701,MANNA
1701041,1701,KOTA MANNA
1701042,1701,KEDURANG
1701043,1701,BUNGA MAS
1701044,1701,PASAR MANNA
1701045,1701,KEDURANG ILIR
1701050,1701,SEGINIM
1701051,1701,AIR NIPIS
1701060,1701,PINO
1701061,1701,PINORAYA
1701062,1701,ULU MANNA
1702020,1702,KOTA PADANG
1702021,1702,SINDANG BELITI ILIR
1702030,1702,PADANG ULAK TANDING
1702031,1702,SINDANG KELINGI
1702032,1702,BINDU RIANG
1702033,1702,SINDANG BELITI ULU
1702034,1702,SINDANG DATARAN
1702040,1702,CURUP
1702041,1702,BERMANI ULU
1702042,1702,SELUPU REJANG
1702043,1702,CURUP SELATAN
1702044,1702,CURUP TENGAH
1702045,1702,BERMANI ULU RAYA
1702046,1702,CURUP UTARA
1702047,1702,CURUP TIMUR
1703010,1703,ENGGANO
1703050,1703,KERKAP
1703051,1703,AIR NAPAL
1703052,1703,AIR BESI
1703053,1703,HULU PALIK
1703054,1703,TANJUNG AGUNG PALIK
1703060,1703,ARGA MAKMUR
1703061,1703,ARMA JAYA
1703070,1703,LAIS
1703071,1703,BATIK NAU
1703072,1703,GIRI MULYA
1703073,1703,AIR PADANG
1703080,1703,PADANG JAYA
1703090,1703,KETAHUN
1703091,1703,NAPAL PUTIH
1703092,1703,ULOK KUPAI
1703093,1703,PINANG RAYA
1703100,1703,PUTRI HIJAU
1703101,1703,MARGA SAKTI SEBELAT
1704010,1704,NASAL
1704020,1704,MAJE
1704030,1704,KAUR SELATAN
1704031,1704,TETAP
1704040,1704,KAUR TENGAH
1704041,1704,LUAS
1704042,1704,MUARA SAHUNG
1704050,1704,KINAL
1704051,1704,SEMIDANG GUMAY
1704060,1704,TANJUNG KEMUNING
1704061,1704,KELAM TENGAH
1704070,1704,KAUR UTARA
1704071,1704,PADANG GUCI HILIR
1704072,1704,LUNGKANG KULE
1704073,1704,PADANG GUCI HULU
1705010,1705,SEMIDANG ALAS MARAS
1705020,1705,SEMIDANG ALAS
1705030,1705,TALO
1705031,1705,ILIR TALO
1705032,1705,TALO KECIL
1705033,1705,ULU TALO
1705040,1705,SELUMA
1705041,1705,SELUMA SELATAN
1705042,1705,SELUMA BARAT
1705043,1705,SELUMA TIMUR
1705044,1705,SELUMA UTARA
1705050,1705,SUKARAJA
1705051,1705,AIR PERIUKAN
1705052,1705,LUBUK SANDI
1706010,1706,IPUH
1706011,1706,AIR RAMI
1706012,1706,MALIN DEMAN
1706020,1706,PONDOK SUGUH
1706021,1706,SUNGAI RUMBAI
1706022,1706,TERAMANG JAYA
1706030,1706,TERAS TERUNJAM
1706031,1706,PENARIK
1706032,1706,SELAGAN RAYA
1706040,1706,KOTA MUKOMUKO
1706041,1706,AIR DIKIT
1706042,1706,XIV KOTO
1706050,1706,LUBUK PINANG
1706051,1706,AIR MANJUNTO
1706052,1706,V KOTO
1707010,1707,RIMBO PENGADANG
1707011,1707,TOPOS
1707020,1707,LEBONG SELATAN
1707021,1707,BINGIN KUNING
1707030,1707,LEBONG TENGAH
1707031,1707,LEBONG SAKTI
1707040,1707,LEBONG ATAS
1707041,1707,PADANG BANO
1707042,1707,PELABAI
1707050,1707,LEBONG UTARA
1707051,1707,AMEN
1707052,1707,URAM JAYA
1707053,1707,PINANG BELAPIS
1708010,1708,MUARA KEMUMU
1708020,1708,BERMANI ILIR
1708030,1708,SEBERANG MUSI
1708040,1708,TEBAT KARAI
1708050,1708,KEPAHIANG
1708060,1708,KABA WETAN
1708070,1708,UJAN MAS
1708080,1708,MERIGI
1709010,1709,TALANG EMPAT
1709020,1709,KARANG TINGGI
1709030,1709,TABA PENANJUNG
1709031,1709,MERIGI KELINDANG
1709040,1709,PAGAR JATI
1709041,1709,MERIGI SAKTI
1709050,1709,PONDOK KELAPA
1709051,1709,PONDOK KUBANG
1709060,1709,PEMATANG TIGA
1709061,1709,BANG HAJI
1771010,1771,SELEBAR
1771011,1771,KAMPUNG MELAYU
1771020,1771,GADING CEMPAKA
1771021,1771,RATU AGUNG
1771022,1771,RATU SAMBAN
1771023,1771,SINGARAN PATI
1771030,1771,TELUK SEGARA
1771031,1771,SUNGAI SERUT
1771040,1771,MUARA BANGKA HULU
1801040,1801,BALIK BUKIT
1801041,1801,SUKAU
1801042,1801,LUMBOK SEMINUNG
1801050,1801,BELALAU
1801051,1801,SEKINCAU
1801052,1801,SUOH
1801053,1801,BATU BRAK
1801054,1801,PAGAR DEWA
1801055,1801,BATU KETULIS
1801056,1801,BANDAR NEGERI SUOH
1801060,1801,SUMBER JAYA
1801061,1801,WAY TENONG
1801062,1801,GEDUNG SURIAN
1801063,1801,KEBUN TEBU
1801064,1801,AIR HITAM
1802010,1802,WONOSOBO
1802011,1802,SEMAKA
1802012,1802,BANDAR NEGERI SEMUONG
1802020,1802,KOTA AGUNG
1802021,1802,PEMATANG SAWA
1802022,1802,KOTA AGUNG TIMUR
1802023,1802,KOTA AGUNG BARAT
1802030,1802,PULAU PANGGUNG
1802031,1802,ULUBELU
1802032,1802,AIR NANINGAN
1802040,1802,TALANG PADANG
1802041,1802,SUMBEREJO
1802042,1802,GISTING
1802043,1802,GUNUNG ALIP
1802050,1802,PUGUNG
1802101,1802,BULOK
1802110,1802,CUKUH BALAK
1802111,1802,KELUMBAYAN
1802112,1802,LIMAU
1802113,1802,KELUMBAYAN BARAT
1803060,1803,NATAR
1803070,1803,JATI AGUNG
1803080,1803,TANJUNG BINTANG
1803081,1803,TANJUNG SARI
1803090,1803,KATIBUNG
1803091,1803,MERBAU MATARAM
1803092,1803,WAY SULAN
1803100,1803,SIDOMULYO
1803101,1803,CANDIPURO
1803102,1803,WAY PANJI
1803110,1803,KALIANDA
1803111,1803,RAJABASA
1803120,1803,PALAS
1803121,1803,SRAGI
1803130,1803,PENENGAHAN
1803131,1803,KETAPANG
1803132,1803,BAKAUHENI
1804010,1804,METRO KIBANG
1804020,1804,BATANGHARI
1804030,1804,SEKAMPUNG
1804040,1804,MARGATIGA
1804050,1804,SEKAMPUNG UDIK
1804060,1804,JABUNG
1804061,1804,PASIR SAKTI
1804062,1804,WAWAY KARYA
1804063,1804,MARGA SEKAMPUNG
1804070,1804,LABUHAN MARINGGAI
1804071,1804,MATARAM BARU
1804072,1804,BANDAR SRIBAWONO
1804073,1804,MELINTING
1804074,1804,GUNUNG PELINDUNG
1804080,1804,WAY JEPARA
1804081,1804,BRAJA SLEBAH
1804082,1804,LABUHAN RATU
1804090,1804,SUKADANA
1804091,1804,BUMI AGUNG
1804092,1804,BATANGHARI NUBAN
1804100,1804,PEKALONGAN
1804110,1804,RAMAN UTARA
1804120,1804,PURBOLINGGO
